CustomerID,CSAT_Score,NPS_Category,NPS_Score_Numeric,Open_Ended_Feedback,Survey_Date,survey_month,feedback_clean,sentiment_compound,sentiment_label
CUST_0951,2,Promoter,10,I'm happy with the service but I would love to be able to pause and rewind live streams.,2024-01-22,2024-01,i m happy with the service but i would love to be able to pause and rewind live streams,0.8462,positive
CUST_0952,4,Promoter,10,I love the new commentator! Great addition to the team.,2024-01-15,2024-01,i love the new commentator great addition to the team,0.8519,positive
CUST_0953,3,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-08-16,2024-08,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0954,5,Detractor,0,"The app keeps crashing, please fix it.",2024-05-14,2024-05,the app keeps crashing please fix it,0.3182,positive
CUST_0955,3,Detractor,0,"No feedback, everything seems to be working fine.",2024-04-02,2024-04,no feedback everything seems to be working fine,-0.1027,negative
CUST_0956,3,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-12-09,2024-12,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0957,4,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-07-25,2024-07,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0958,5,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-04-23,2024-04,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0959,3,Detractor,0,Subscription price is too high for what's offered.,2024-06-18,2024-06,subscription price is too high for what s offered,0.0,neutral
CUST_0960,3,Promoter,10,Wish there were more pre-game analysis segments.,2024-07-21,2024-07,wish there were more pre game analysis segments,0.4019,positive
CUST_0961,3,Detractor,0,"No feedback, everything seems to be working fine.",2024-06-05,2024-06,no feedback everything seems to be working fine,-0.1027,negative
CUST_0962,5,Promoter,10,The streaming quality was terrible during the last game.,2024-11-30,2024-11,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0963,4,Detractor,0,Wish there were more pre-game analysis segments.,2024-11-02,2024-11,wish there were more pre game analysis segments,0.4019,positive
CUST_0964,3,Passive,5,I wish there was an option to remove spoilers from my feed. It's so frustrating to have the final scores pop up before I can watch the game.,2024-09-07,2024-09,i wish there was an option to remove spoilers from my feed it s so frustrating to have the final scores pop up before i can watch the game,-0.2596,negative
CUST_0965,1,Promoter,10,"The app keeps crashing, please fix it.",2024-08-13,2024-08,the app keeps crashing please fix it,0.3182,positive
CUST_0966,5,Promoter,10,I love the new commentator! Great addition to the team.,2024-05-24,2024-05,i love the new commentator great addition to the team,0.8519,positive
CUST_0967,3,Passive,5,"No feedback, everything seems to be working fine.",2024-02-13,2024-02,no feedback everything seems to be working fine,-0.1027,negative
CUST_0968,3,Promoter,10,I'm happy with the service but I would love to be able to pause and rewind live streams.,2024-03-24,2024-03,i m happy with the service but i would love to be able to pause and rewind live streams,0.8462,positive
CUST_0969,3,Promoter,10,The streaming quality was terrible during the last game.,2024-07-03,2024-07,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0970,3,Promoter,10,I wish there was an option to remove spoilers from my feed. It's so frustrating to have the final scores pop up before I can watch the game.,2024-12-12,2024-12,i wish there was an option to remove spoilers from my feed it s so frustrating to have the final scores pop up before i can watch the game,-0.2596,negative
CUST_0971,2,Detractor,0,"No feedback, everything seems to be working fine.",2024-09-14,2024-09,no feedback everything seems to be working fine,-0.1027,negative
CUST_0972,5,Detractor,0,The streaming quality was terrible during the last game.,2024-04-12,2024-04,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0973,1,Detractor,0,"No feedback, everything seems to be working fine.",2024-09-28,2024-09,no feedback everything seems to be working fine,-0.1027,negative
CUST_0974,1,Detractor,0,The streaming quality was terrible during the last game.,2024-12-23,2024-12,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0975,5,Passive,5,Subscription price is too high for what's offered.,2024-02-16,2024-02,subscription price is too high for what s offered,0.0,neutral
CUST_0976,4,Passive,5,"No feedback, everything seems to be working fine.",2024-06-02,2024-06,no feedback everything seems to be working fine,-0.1027,negative
CUST_0977,3,Promoter,10,"No feedback, everything seems to be working fine.",2024-07-21,2024-07,no feedback everything seems to be working fine,-0.1027,negative
CUST_0978,2,Promoter,10,Subscription price is too high for what's offered.,2024-07-20,2024-07,subscription price is too high for what s offered,0.0,neutral
CUST_0979,5,Promoter,10,I wish there was an option to remove spoilers from my feed. It's so frustrating to have the final scores pop up before I can watch the game.,2024-10-05,2024-10,i wish there was an option to remove spoilers from my feed it s so frustrating to have the final scores pop up before i can watch the game,-0.2596,negative
CUST_0980,4,Detractor,0,"The app keeps crashing, please fix it.",2024-03-16,2024-03,the app keeps crashing please fix it,0.3182,positive
CUST_0981,3,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-11-11,2024-11,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0982,4,Promoter,10,Wish there were more pre-game analysis segments.,2024-12-29,2024-12,wish there were more pre game analysis segments,0.4019,positive
CUST_0983,2,Promoter,10,I love the new commentator! Great addition to the team.,2024-05-28,2024-05,i love the new commentator great addition to the team,0.8519,positive
CUST_0984,1,Detractor,0,"The app keeps crashing, please fix it.",2024-03-01,2024-03,the app keeps crashing please fix it,0.3182,positive
CUST_0985,2,Passive,5,I wish there was an option to remove spoilers from my feed. It's so frustrating to have the final scores pop up before I can watch the game.,2024-04-09,2024-04,i wish there was an option to remove spoilers from my feed it s so frustrating to have the final scores pop up before i can watch the game,-0.2596,negative
CUST_0986,5,Promoter,10,The streaming quality was terrible during the last game.,2024-09-04,2024-09,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0987,5,Passive,5,"The app keeps crashing, please fix it.",2024-09-12,2024-09,the app keeps crashing please fix it,0.3182,positive
CUST_0988,3,Passive,5,"The app keeps crashing, please fix it.",2024-06-30,2024-06,the app keeps crashing please fix it,0.3182,positive
CUST_0989,3,Passive,5,I wish there was an option to remove spoilers from my feed. It's so frustrating to have the final scores pop up before I can watch the game.,2024-07-26,2024-07,i wish there was an option to remove spoilers from my feed it s so frustrating to have the final scores pop up before i can watch the game,-0.2596,negative
CUST_0990,2,Detractor,0,"No feedback, everything seems to be working fine.",2024-04-22,2024-04,no feedback everything seems to be working fine,-0.1027,negative
CUST_0991,5,Promoter,10,Wish there were more pre-game analysis segments.,2024-01-27,2024-01,wish there were more pre game analysis segments,0.4019,positive
CUST_0992,2,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-12-05,2024-12,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0993,5,Passive,5,The streaming quality was terrible during the last game.,2024-09-01,2024-09,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0994,1,Detractor,0,Subscription price is too high for what's offered.,2024-01-13,2024-01,subscription price is too high for what s offered,0.0,neutral
CUST_0995,3,Passive,5,Subscription price is too high for what's offered.,2024-03-17,2024-03,subscription price is too high for what s offered,0.0,neutral
CUST_0996,1,Passive,5,"No feedback, everything seems to be working fine.",2024-05-06,2024-05,no feedback everything seems to be working fine,-0.1027,negative
CUST_0997,4,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-05-13,2024-05,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0998,3,Detractor,0,I love the new commentator! Great addition to the team.,2024-02-26,2024-02,i love the new commentator great addition to the team,0.8519,positive
CUST_0999,3,Promoter,10,I wish there was an option to remove spoilers from my feed. It's so frustrating to have the final scores pop up before I can watch the game.,2024-10-01,2024-10,i wish there was an option to remove spoilers from my feed it s so frustrating to have the final scores pop up before i can watch the game,-0.2596,negative
CUST_1000,3,Promoter,10,I love the new commentator! Great addition to the team.,2024-07-01,2024-07,i love the new commentator great addition to the team,0.8519,positive
